1357075,MANIFOLD-FUELSUPPLY,62.7200,0001,2J,1369552,0.0000,50.8032
1357091,CONNECTION-WATEROUTLET,13.8600,0001,UM,,0.0000,10.8108
1357581,TURBOCHARGER,1031.2600,0001,3J,LR004286,200.0000,835.3206
1357627,STUD,8.0,0010,2J,,0.0000,6.48
1357628,STUD,1.7900,0001,2J,,0.0000,1.4499
1357861,KIT-PISTONRING,47.9300,0001,YM,,0.0000,37.3854
1358415,PIPE-FUEL-STEEL,7.8500,0001,2J,LR003392,0.0000,6.358499999999999
1358421,TUBE-INJECTIONPUMPLEAK-OF,40.4000,0001,2J,1386505,0.0000,32.724
1358613,CLIP,0.8500,0001,2J,,0.0000,0.6885
1359056,SENDER-OILTEMPERATURE,25.2800,0001,2J,,0.0000,20.4768
1359347,BOLT,0.4200,0001,2J,,0.0000,0.3402
1359486,CYLINDERHEAD,646.2400,0001,YH,LR002811,0.0000,539.6104
1359488,CYLINDERHEAD,1325.7200,0001,YH,,250.0000,1106.9762
1359896,PAN-ENGINEOIL,100.0500,0001,YH,,0.0000,83.54175
1360715,SERVICEENGINE,4577.5800,0001,YF,LR004729,0.0000,4119.822
1362567,KIT,42.3900,0001,2J,,0.0000,34.3359
1365260,GASKET-OILPAN,21.9900,0001,YH,,0.0000,18.361649999999997
1366224,KIT-ENGINEOVERHAULGASKET,59.1800,0001,YH,1379696,0.0000,49.4153
1367767,GASKET-VALVEROCKERARMCOVE,9.9600,0001,YH,LR029132,0.0000,8.316600000000001
1369548,MANIFOLD-FUELSUPPLY,102.3400,0001,2J,1387695,0.0000,82.8954
1369551,MANIFOLD-FUELSUPPLY,140.8900,0001,2J,,0.0000,114.12089999999999
1369552,MANIFOLD-FUELSUPPLY,140.8900,0001,2J,,0.0000,114.12089999999999
1369553,COVER-CYLINDERFRONT,40.5400,0001,YH,,0.0000,33.850899999999996
1372612,SCREW,15.3,0010,2J,,0.0000,12.393
1372721,BOLT,90.0,0005,2J,,0.0000,72.9
1372726,GASKET-OILTUBE,5.3700,0001,2J,,0.0000,4.3497
1372734,TURBOCHARGER,1400.1900,0001,YH,LR005846,200.0000,1169.15865
1374168,INDICATOR-OILLEVEL,2.9600,0001,YH,LR003387,0.0000,2.4716
1375808,KIT-GASKET,118.8900,0001,YH,1380661,0.0000,99.27315
1376408,TUBE,139.3400,0001,UP,LR007124,0.0000,100.32480000000001
1377471,RELAY,26.9200,0001,2J,,0.0000,21.805200000000003
1379696,KIT-ENGINEOVERHAULGASKET,258.8400,0001,YH,LBF500090,0.0000,216.13139999999999
1380661,KIT-GASKET,100.6000,0001,YH,LR002817,0.0000,84.00099999999999
1380883,TUBE-OILLEVELINDICATOR,7.3000,0001,YH,,0.0000,6.0954999999999995
1382577,GASKET,7.3800,0001,YH,LR014305,0.0000,6.1623
1383953,BRACKET,9.0000,0001,2J,,0.0000,7.29
1383961,BOLT,9.3,0010,2J,,0.0000,7.533
1386244,KIT-ENGINEOVERHAULGASKET,295.8500,0001,YH,LR006635,0.0000,247.03475000000003
1386503,SENSOR-FUELTEMPERATURE,67.3000,0001,2J,,0.0000,54.513
1386505,TUBE-INJECTIONPUMPLEAK-OF,97.0600,0001,2J,,0.0000,78.6186
1386525,PUMP-WATER,89.9000,0001,UP,1106473,0.0000,64.72800000000001
1386530,PIPE-OILFEED,36.9000,0001,YH,LR014428,0.0000,30.8115
1387375,CYLINDER-SHORTBLOCK,2350.2000,0001,YF,,0.0000,2115.18
1387385,HEATSHIELD,9.8000,0001,RM,,0.0000,7.644
1387695,MANIFOLD-FUELSUPPLY,110.9200,0001,2J,,0.0000,89.8452
1387730,BOLT,8.0,0010,2J,,0.0000,6.48
1387739,SCREW,2.6100,0001,2J,,0.0000,2.1141
1387756,PIPE-FUEL-STEEL,12.6900,0001,2J,,0.0000,10.2789
1387757,WIRE,236.4900,0001,2J,,0.0000,191.5569
139082,CONNECTOR-ADAPTOR,22.8800,0001,3J,,0.0000,18.532799999999998
13H1515L,BOLT-BANJO,7.8500,0001,2J,,0.0000,6.358499999999999
13H2023L,CIRCLIP,2.7,0010,2J,,0.0000,2.1870000000000003
13H2457L,CLIP,3.7800,0001,2J,,0.0000,3.0618
13H2475L,CLIP,7.3,0010,2J,,0.0000,5.913
13H2494,NUT-LOCKING,11.5,0010,2J,,0.0000,9.315
13H3735L,SWITCH-STOPLIGHT,64.75,0005,2J,,0.0000,52.447500000000005
13H412,VALVE,1.0400,0001,IJ,RRF500100,0.0000,0.8424
13H489L,CLIP,5.4,0010,2J,,0.0000,4.3740000000000006
13H5952L,SWITCH,25.9600,0001,2J,,0.0000,21.0276
13H6342L,SWITCH,25.9600,0001,2J,,0.0000,21.0276
13H7343L,CLIP,13.3,0010,2J,,0.0000,10.773
13H8334L,FITTINGINSTRUCTION,0.6400,0001,2J,,0.0000,0.5184
13H8335L,FITTINGINSTRUCTION,0.7100,0001,2J,,0.0000,0.5751
13H8361L,CLIP,0.4500,0001,JM,,0.0000,0.351
13H8702L,CLIP,0.3,0005,2J,,0.0000,0.243
13H8953L,BUTTON,0.2700,0001,2J,,0.0000,0.2187
13H9157,CLIP,3.7,0005,2J,,0.0000,2.997
13H9205L,SWITCHMODULE-INSTRUMENTCL,8.6400,0001,2J,,0.0000,6.9984
13H9632,TERMINAL,0.8200,0001,2J,,0.0000,0.6641999999999999
13H9704L,STRAP-CABLE,2.7,0010,2J,,0.0000,2.1870000000000003
1418837,SPROCKET-CAMSHAFT,21.9700,0001,YJ,,0.0000,17.7957
1418838,BOLT-SPECIAL,10.3600,0001,2J,,0.0000,8.3916
1418840,GEAR-CAMSHAFTDRIVE,61.5500,0001,YJ,,0.0000,49.8555
1418841,GEAR-FUELINJECTIONPUMPDRI,37.1000,0001,2J,,0.0000,30.051000000000002
1418843,BOLT,2.8700,0001,2J,,0.0000,2.3247
1418844,BOLT-HEX.HEAD,2.1800,0001,2J,,0.0000,1.7658
1418845,GEAR-DRIVE,19.8800,0001,3J,LR007096,0.0000,16.1028
1418847,PUMP-OIL,69.6700,0001,YH,LR002448,0.0000,58.17445
1418848,GASKET,4.4500,0001,YH,LR002449,0.0000,3.71575
1418849,TUBE,60.7900,0001,UP,,0.0000,43.7688
1418851,SEAL,17.3000,0001,YP,,0.0000,12.456
1418852,PUMP-WATER,87.3800,0001,UP,LR006642,0.0000,62.9136
1418853,GASKET,1.2500,0001,YH,LR002498,0.0000,1.04375
1418920,PULLEY-CRANKSHAFT,76.0000,0001,YJ,,0.0000,61.56
1418922,WASHER,7.2200,0001,2J,,0.0000,5.8482
1418926,SHIELD,10.0800,0001,YH,,0.0000,8.4168
1418930,SHIELD,17.4100,0001,YJ,LR004012,0.0000,14.1021
1418931,PIPE,115.1000,0001,YH,,0.0000,96.10849999999999
1418932,HOSE-OIL,4.0200,0001,YH,LR002437,0.0000,3.3566999999999996
1418947,BRACKET,12.6900,0001,2J,,0.0000,10.2789
1418948,SENSOR,58.8500,0001,2J,LR007596,0.0000,47.6685
1418949,BRACKET,2.2400,0001,2J,,0.0000,1.8144
1418956,HOSE-WATEROUTLET,7.9400,0001,UP,LR005091,0.0000,5.716800000000001
1418958,BRACKET,19.6300,0001,2J,,0.0000,15.900299999999998
1418959,TUBE,22.2300,0001,2J,,0.0000,18.0063
1418960,BRACKET,5.3800,0001,2J,,0.0000,4.3578
1418963,WIRE,422.8800,0001,2J,LR003302,0.0000,342.5328
1418965,GASKET-EXHAUSTMANIFOLD,7.4700,0001,VM,LR003622,0.0000,5.8266
1418968,GASKET-EXHAUSTMANIFOLD,7.4700,0001,VM,LR003623,0.0000,5.8266
1418969,HOSE,12.6900,0001,UP,LR008202,0.0000,9.136800000000001
1418970,THERMOSTAT-EGR,7.7800,0001,2J,LR006115,0.0000,6.3018
1418972,HOSE,19.8500,0001,UP,,0.0000,14.292000000000002
1418975,TUBE-OILPUMPINLET,57.9500,0001,YH,,0.0000,48.38825
1418981,TUBE-OILPUMPINLET,53.6100,0001,YH,LR006143,0.0000,44.76435
1418982,"""O""RING",3.6800,0001,2J,,0.0000,2.9808000000000003
1418983,TUBE,36.9700,0001,YH,,0.0000,30.86995
1418984,GASKET-CYLINDERHEAD,47.9300,0001,YM,,0.0000,37.3854
1418985,GASKET-CYLINDERHEAD,47.9300,0001,YM,,0.0000,37.3854
1418987,GASKET-CYLINDERHEAD,47.9300,0001,YM,,0.0000,37.3854
1418989,GASKET-CYLINDERHEAD,47.9300,0001,YM,,0.0000,37.3854
1418990,GASKET-CYLINDERHEAD,47.9300,0001,YM,,0.0000,37.3854
1418991,GASKET-CYLINDERHEAD,47.9300,0001,YM,,0.0000,37.3854
1418992,GASKET-CYLINDERHEAD,40.4300,0001,YM,,0.0000,31.5354
1418993,GASKET-CYLINDERHEAD,47.9300,0001,YM,,0.0000,37.3854
1418996,GASKET-CYLINDERHEAD,47.9300,0001,YM,,0.0000,37.3854
1418997,CYLINDERHEAD,1006.8800,0001,YH,LR002436,0.0000,840.7447999999999
1418998,BRACKET-ENGINEFRONTSUPPOR,103.4900,0001,RM,LR022522,0.0000,80.7222
1419000,WIRE,19.2300,0001,2J,LR003620,0.0000,15.5763
1419001,WIRE,12.8200,0001,2J,LR003621,0.0000,10.3842
1419002,SENSOR-ENGINEKNOCK,55.0400,0001,2J,,0.0000,44.5824
1419008,RETAINER-CRANKSHAFTOILSEA,59.1200,0001,YP,LR003580,0.0000,42.5664
1419374,BOLT,2.0500,0001,2J,,0.0000,1.6604999999999999
1419375,BOLT,2.1400,0001,2J,,0.0000,1.7334
1419376,BOLT,11.6,0010,2J,,0.0000,9.396
1419377,BOLT,0.2200,0001,2J,,0.0000,0.1782
1420910,GASKET,12.4700,0001,YH,,0.0000,10.41245
1420986,BOLT,9.0000,0001,2J,,0.0000,7.29
142169,RELAY,25.6500,0001,2J,,0.0000,20.7765
1423955,PIPE-FUEL,109.1600,0001,2J,,0.0000,88.4196
1427908,ELEMENT-FILTER,9.6400,0001,EV,,0.0000,9.64
1435114,DUSTCAP,1.9500,0001,YH,,0.0000,1.62825
1481L,JOINT-CONTROLRODBALL,22.549999999999997,0005,2J,,0.0000,18.265499999999996
148876,MODULE-ECU,16.0300,0001,2J,,0.0000,12.984300000000001
14A464BA,CONNECTOR-CABLE,4.0000,0001,2J,,0.0000,3.24
14A464BBA,CONNECTOR-CABLE,1.5700,0001,2J,,0.0000,1.2717
14A464CA,CONNECTOR-CABLE,2.3600,0001,2J,,0.0000,1.9116
14A464DBA,CONNECTOR-CABLE,1.3500,0001,2J,,0.0000,1.0935000000000001
14A464HB,CONNECTOR-CABLE,1.5700,0001,2J,,0.0000,1.2717
14A464JDA,CONNECTOR-CABLE,1.5700,0001,2J,,0.0000,1.2717
14A464VCA,CONNECTOR-CABLE,2.3600,0001,2J,,0.0000,1.9116
14A7031L,PLUG-BLANKING,0.2100,0001,2J,,0.0000,0.1701
14A7032,PLUG-BLANKING,3.5999999999999996,0010,YH,,0.0000,3.006
